Time,Data
2021-07-31,0.00011820801591966301
2021-08-01,-0.0001516195188742131
2021-08-02,-0.00038572089397348464
2021-08-04,-0.00016765084001235664
2021-08-05,0.00030110200168564916
2021-08-09,0.0000991400665952824
2021-08-10,0.00010344028123654425
2021-08-11,0.00046550086699426174
2021-08-12,0.00033722896478138864
2021-08-13,0.0003513182746246457
2021-08-14,-0.0002975447569042444
2021-08-15,0.00009799672261578962
2021-08-16,0.00413615895548136905
2021-08-17,0.0025881468532606959
2021-08-18,0.00080099277975969017
2021-08-19,-0.00008614773105364293
2021-08-20,-0.00018861977150663733
2021-08-21,0.00004221237759338692
