Time,Data
2001-01-01,79.44954128440367
2002-01-01,79.44954128440367
2003-01-01,79.44954128440367
2004-01-01,79.44954128440367
2005-01-01,79.63302752293579
2006-01-01,79.63302752293579
2007-01-01,79.63302752293579
2008-01-01,79.63302752293579
2009-01-01,79.63302752293579
2010-01-01,79.81651376146789
2011-01-01,79.81651376146789
2012-01-01,80.1524557956778
2013-01-01,80.1770137524557
2014-01-01,80.18348623853211
2015-01-01,80.18348623853211
2016-01-01,80.36697247706422
2017-01-01,80.36697247706422
2018-01-01,80.36697247706422
