Time,Data
2001-01-01,2.116
2002-01-01,2.582
2003-01-01,2.094
2004-01-01,2.119
2005-01-01,2.151
2006-01-01,2.363
2007-01-01,2.353
2008-01-01,2
2009-01-01,2.383
2010-01-01,2.036
2011-01-01,2.454
2012-01-01,2.444
2013-01-01,2.397
2014-01-01,1.954
2015-01-01,2.789
2016-01-01,2.724
2017-01-01,2.472
2018-01-01,2.497
2019-01-01,2.56
2020-01-01,2.798
2021-01-01,2.433
