Time,Data
2000-01-01,85.166
2001-01-01,84.907
2002-01-01,85.255
2003-01-01,85.02
2004-01-01,85.132
2005-01-01,85.219
2006-01-01,85.022
2007-01-01,84.61
2008-01-01,84.988
2009-01-01,85.225
2010-01-01,85.214
2011-01-01,84.797
2012-01-01,85.036
2013-01-01,85.339
2014-01-01,84.994
2015-01-01,85.418
2016-01-01,85.418
2017-01-01,84.999
2018-01-01,84.848
2019-01-01,84.825
2020-01-01,84.72
2021-01-01,85.198
