Time,Data
2000-01-01,1.249
2001-01-01,1.355
2002-01-01,1.258
2003-01-01,1.521
2004-01-01,1.497
2005-01-01,1.385
2006-01-01,1.619
2007-01-01,1.607
2008-01-01,1.597
2009-01-01,1.538
2010-01-01,1.264
2011-01-01,1.506
2012-01-01,1.647
2013-01-01,1.401
2014-01-01,1.417
2015-01-01,1.304
2016-01-01,1.368
2017-01-01,1.586
2018-01-01,1.562
2019-01-01,1.535
