Time,Data
2021-09-01,-0.00003977624874096364
2021-09-02,-0.00007628226012457162
2021-09-03,-0.00002930495065811556
2021-09-05,-0.0003101834445260465
2021-09-06,0.0005056222435086966
2021-09-07,0.000010773897884064354
2021-09-08,0.00019913038704544306
2021-09-09,0.00006496283458545804
2021-09-10,-0.00007643373101018369
2021-09-11,-0.0011101840063929558
2021-09-12,0.00025101416395045817
2021-09-13,0.000049601228965912014
2021-09-14,-0.0001932657469296828
2021-09-16,0.00002914174910984002
2021-09-17,-0.00040717009687796235
2021-09-18,-0.0001707562041701749
2021-09-19,0.00188724126201123
2021-09-26,0.0023892102763056755
2021-09-28,0.023312339559197426
2021-09-29,0.0022805151529610157
2021-10-01,0.09931452572345734
2021-10-01,0.09931452572345734
2021-10-02,0.0770542100071907
2021-10-03,0.011375120840966702
2021-10-04,0.0023287974763661623
2021-10-06,0.007944729179143906
2021-10-07,0.001717065810225904
2021-10-08,0.002119324868544936
2021-10-09,0.004889497067779303
2021-10-10,0.0022156776394695044
2021-10-14,0.009180398657917976
2021-10-15,0.007541396655142307
2021-10-16,0.0026426457334309816
2021-10-17,0.0074056764133274555
2021-10-18,0.006696943659335375
2021-10-19,0.0026178432162851095
2021-10-21,0.006913936696946621
2021-10-29,0.055501360446214676
2021-10-30,0.015001353807747364
2021-10-31,0.00409269891679287
2021-11-01,0.010958167724311352
2021-11-02,0.005789433605968952
2021-11-03,0.003343925578519702
2021-11-04,0.006194879300892353
2021-11-08,0.00022362596064340323
2021-11-10,0.006571540143340826
2021-11-15,0.003153259167447686
2021-11-19,0.007235955912619829
2021-11-20,0.0023999314289540052
2021-11-30,0.002646329812705517
2021-12-03,0.0007424309733323753
2021-12-14,-0.0001708508061710745
2021-12-16,-0.0002458414528518915
2021-12-18,-0.0001679512788541615
2021-12-19,0.00001992932266148273
2021-12-22,0.0006070375675335526
2021-12-23,0.0010285468306392431
2021-12-25,0.0005992413498461246
2021-12-26,0.00025595567421987653
2021-12-29,0.0003549015673343092
2021-12-30,-0.00023916439386084676
2021-12-31,0.0005413842736743391
2022-01-01,0.0002954558585770428
