Time,Data
2010-01-01,2005
2011-01-01,1914
2012-01-01,2135
2013-01-01,1959
2014-01-01,1860
2015-01-01,1907
2016-01-01,1831
2017-01-01,2015
2018-01-01,1982
2019-01-01,2016
2020-01-01,1556
2021-01-01,1785
