Time,Data
2001-01-01,851.7137973
2002-01-01,852.1512088
2003-01-01,852.1512088
2004-01-01,853.0254351
2005-01-01,853.4620477
2006-01-01,856.3007234
2007-01-01,857.6119015
2008-01-01,861.1089148
2009-01-01,865.2017327
2010-01-01,866.9500164
2011-01-01,868.2607813
2012-01-01,871.3173911
2013-01-01,872.6280284
2014-01-01,874.8126511
2015-01-01,876.9417729
2016-01-01,877.8165021
2017-01-01,879.5652946
2018-01-01,880.439015
