Time,Data
2010-01-01,1555
2011-01-01,1477
2012-01-01,1388
2013-01-01,1646
2014-01-01,1427
2015-01-01,1619
2016-01-01,1784
2017-01-01,1538
2018-01-01,1751
2019-01-01,1379
2020-01-01,1816
2021-01-01,1891
