Time,Data
2010-01-01,631.913
2011-01-01,772.572
2012-01-01,629.951
2013-01-01,796.52
2014-01-01,808.475
2015-01-01,681.678
2016-01-01,887.65
2017-01-01,799.517
2018-01-01,964.824
2019-01-01,884.59
2020-01-01,657.047
2021-01-01,911.732
