Time,Data
2000-01-01,2.713
2001-01-01,3.48
2002-01-01,3.464
2003-01-01,1.997
2004-01-01,3.465
2005-01-01,2.621
2006-01-01,3.7
2007-01-01,4.111
2008-01-01,3.11
2009-01-01,3.504
2010-01-01,2.35
2011-01-01,1.889
2012-01-01,1.587
2013-01-01,3.848
2014-01-01,3.568
2015-01-01,3.475
2016-01-01,3.252
2017-01-01,4.188
2018-01-01,3.065
2019-01-01,3.374
2020-01-01,2.336
