Time,Data
2000-01-01,87.091
2001-01-01,89.575
2002-01-01,88.988
2003-01-01,90.531
2004-01-01,87.832
2005-01-01,90.222
2006-01-01,88.057
2007-01-01,87.194
2008-01-01,84.734
2009-01-01,93.013
2010-01-01,84.961
2011-01-01,81.555
2012-01-01,83.424
2013-01-01,82.143
2014-01-01,81.079
2015-01-01,80.803
2016-01-01,81.081
2017-01-01,82.167
2018-01-01,81.209
2019-01-01,82.12
2020-01-01,83.329
2021-01-01,81.565
