Time,Data
2010-01-01,1.555
2011-01-01,1.477
2012-01-01,1.388
2013-01-01,1.646
2014-01-01,1.427
2015-01-01,1.619
2016-01-01,1.784
2017-01-01,1.538
2018-01-01,1.751
2019-01-01,1.379
2020-01-01,1.816
2021-01-01,1.891
