Time,Data
2000-01-01,2.267
2001-01-01,2.089
2002-01-01,2.714
2003-01-01,3.232
2004-01-01,3.504
2005-01-01,2.426
2006-01-01,3.02
2007-01-01,2.558
2008-01-01,2.156
2009-01-01,2.534
2010-01-01,2.498
2011-01-01,2.449
2012-01-01,2.661
2013-01-01,2.177
2014-01-01,4.073
2015-01-01,2.182
2016-01-01,3.33
2017-01-01,3.491
2018-01-01,2.904
2019-01-01,2.366
2020-01-01,0.775
