Time,Data
2022-12-03,0.04810074716806412
2022-12-05,0.006539508211426437
2022-12-07,0.001040246558841318
2022-12-08,0.00027668054954688165
2022-12-09,0.00013522034741101613
2022-12-10,0.0002941765196737833
2022-12-11,0.00041399966264309905
2022-12-12,0.0008717116051619606
2022-12-13,-0.0000657135544473852
2022-12-14,0.0002612691750982776
2022-12-15,0.00025332018475680905
2022-12-16,-0.00006957253338311733
2022-12-19,-0.00010856838798645184
2022-12-20,0.00023107561657005656
2022-12-20,0.00023107561657005656
2022-12-22,0.00018972242037307296
2022-12-24,0.00009347976083518006
