Time,Data
2000-01-01,28.634
2001-01-01,29.223
2002-01-01,28.873
2003-01-01,28.239
2004-01-01,28.621
2005-01-01,28.69
2006-01-01,29.247
2007-01-01,28.353
2008-01-01,29.869
2009-01-01,28.706
2010-01-01,29.767
2011-01-01,28.718
2012-01-01,28.301
2013-01-01,29.267
2014-01-01,28.882
2015-01-01,29.295
2016-01-01,29.308
2017-01-01,29.213
2018-01-01,29.655
2019-01-01,29.009
