Time,Data
2000-01-01,24.28
2001-01-01,24.229
2002-01-01,24.281
2003-01-01,24.677
2004-01-01,24.941
2005-01-01,23.815
2006-01-01,23.851
2007-01-01,24.391
2008-01-01,24.129
2009-01-01,24.041
2010-01-01,23.586
2011-01-01,23.309
2012-01-01,24.806
2013-01-01,24.143
2014-01-01,25.162
2015-01-01,24.681
2016-01-01,24.741
2017-01-01,25.188
2018-01-01,25.272
2019-01-01,23.594
