Time,Data
2000-01-01,17.472
2001-01-01,17.625
2002-01-01,17.732
2003-01-01,17.062
2004-01-01,17.934
2005-01-01,17.616
2006-01-01,17.75
2007-01-01,17.589
2008-01-01,17.127
2009-01-01,17.383
2010-01-01,18.039
2011-01-01,17.03
2012-01-01,17.035
2013-01-01,17.853
2014-01-01,16.776
2015-01-01,17.751
2016-01-01,18.418
2017-01-01,17.485
2018-01-01,17.64
2019-01-01,18.22
2020-01-01,17.043
