Time,Data
2023-02-16,0.00041336496360599995
2023-02-19,0.002405709121376276
2023-02-20,0.001667066477239132
2023-02-21,-0.0006895218975841999
2023-02-22,0.0005716031300835311
2023-02-23,-0.00021901096624787897
2023-02-25,0.0019256287487223744
2023-02-26,-0.0007928705017548054
2023-02-27,-0.0006011884470353834
2023-02-28,0.00315822716220282
2023-03-01,0.0006678522331640124
2023-03-02,-0.00116221874486655
2023-03-04,0.0012991550756851211
2023-03-09,-0.0002983910380862653
2023-03-14,0.00014645936607848853
2023-04-02,-0.0002447792503517121
2023-04-04,-0.000728582963347435
2023-04-12,0.004919195082038641
