Time,Data
2001-01-01,71.11111111111111
2002-01-01,71.11111111111111
2003-01-01,71.11111111111111
2004-01-01,72.22222222222221
2005-01-01,73.3333333333333
2006-01-01,73.33333333333333
2007-01-01,73.33333333333333
2008-01-01,74.44444444444444
2009-01-01,74.44444444444444
2010-01-01,74.44444444444444
2011-01-01,75.55555555555556
2012-01-01,75.55555555555556
2013-01-01,75.55555555555556
2014-01-01,75.55555555555556
2015-01-01,75.55555555555556
2016-01-01,76.66666666666667
2017-01-01,76.66666666666667
2018-01-01,76.66666666666667
