Time,Data
2011-01-01,121.158
2012-01-01,171.107
2013-01-01,126.883
2014-01-01,134.035
2015-01-01,130.909
2016-01-01,126.382
2017-01-01,111.136
2018-01-01,158.33
2019-01-01,127.625
2020-01-01,144.337
2021-01-01,119.49
