Time,Data
2010-01-01,2.005
2011-01-01,1.914
2012-01-01,2.135
2013-01-01,1.959
2014-01-01,1.860
2015-01-01,1.907
2016-01-01,1.831
2017-01-01,2,015
2018-01-01,1.982
2019-01-01,2,016
2020-01-01,1,556
2021-01-01,1.785
