Time,Data
2017-05-18,0.034
2017-05-19,0.022
2017-05-20,0.078
2017-05-21,0.035
2017-05-22,0.039
2017-05-23,0.049
2017-05-24,0.151
2017-05-25,0.016
2017-05-26,0.007
2017-05-27,0.032
2017-05-28,-0.001
2017-05-29,0.013
2017-05-30,0
