Time,Data
1993-01-01,-1.8
1994-01-01,-1.5
1995-01-01,-1
1996-01-01,0
1997-01-01,1
1998-01-01,1.8
1999-01-01,2
2000-01-01,2.1
2001-01-01,2.9
2002-01-01,3.6
2003-01-01,4
2004-01-01,4.1
2005-01-01,3
2006-01-01,3
2007-01-01,4.2
2008-01-01,4.3
2009-01-01,4.9
2010-01-01,5
2011-01-01,5.1
2012-01-01,5.8
2013-01-01,6
2014-01-01,6.4
2015-01-01,5.9
2016-01-01,8
2017-01-01,8.9
2018-01-01,9.1
2019-01-01,10
2020-01-01,10.9
2021-01-01,11
