Time,Data
2019-11-12,1.87
2019-11-13,1.44
2019-11-14,1.13
2019-11-15,1.54
2019-11-16,1.15
2019-11-17,1.50
2019-11-18,0.92
2019-11-19,0.92
2019-11-20,0.85
2019-11-21,0.94
2019-11-22,0.98
2019-11-23,1.40
2019-11-24,1.29
