Time,Data
2015-02-01,0
2015-02-02,3.368
2015-02-03,0
2015-02-04,0.00
2015-02-05,3.368
2015-02-06,38.698
2015-02-07,11.788
2015-02-08,0
2015-02-09,14.347
2015-02-10,5.894
2015-02-11,12.083
2015-02-12,5.145
2015-02-13,0
2015-02-14,0
