Time,Data
2017-05-20,0.078
2017-05-21,0.057
2017-05-22,0.038
2017-05-23,0.047
2017-05-24,0.151
2017-05-25,0.034
2017-05-26,0.011
2017-05-27,0.002
2017-05-28,0
2017-05-29,0
2017-05-30,0
